Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736612677,1,,Aggregated,8.600000,0.000000,120,120,120,120,120,120,130,140,220,220,220,319,0,120.0,115.9970401968737,111.53258383274078,217.32029202394187,499.69592476489026
1736612678,1,,Aggregated,8.700000,0.000000,120,120,120,120,120,120,130,140,220,220,220,328,0,120.0,115.98837661497272,111.53258383274078,217.32029202394187,499.6829268292683
1736612679,1,,Aggregated,8.600000,0.000000,120,120,120,120,120,120,130,140,220,220,220,336,0,120.0,115.97439393517561,111.53258383274078,217.32029202394187,499.6845238095238
1736612680,1,,Aggregated,8.600000,0.000000,120,120,120,120,120,120,130,140,220,220,220,345,0,120.0,115.94566494037491,111.53258383274078,217.32029202394187,499.69565217391306
1736612681,1,,Aggregated,8.700000,0.000000,120,120,120,120,120,120,130,140,220,220,220,354,0,120.0,115.90676950580193,111.53258383274078,217.32029202394187,499.6977401129943
1736612682,1,,Aggregated,8.600000,0.000000,110,120,120,120,120,120,130,140,220,220,220,363,0,111.53258383274078,115.86723526998759,111.53258383274078,217.32029202394187,499.71349862258955
1736612683,1,,Aggregated,8.600000,0.000000,110,120,120,120,120,120,130,140,220,220,220,371,0,111.53258383274078,115.85591898257078,111.53258383274078,217.32029202394187,499.7061994609164
1736612684,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,220,220,220,380,0,111.53258383274078,115.84042188968803,111.53258383274078,217.32029202394187,499.6842105263158
1736612685,1,,Aggregated,8.600000,0.000000,110,120,120,120,120,120,130,140,220,220,220,389,0,111.53258383274078,115.83022554560652,111.53258383274078,217.32029202394187,499.67095115681235
1736612686,1,,Aggregated,8.600000,0.000000,110,120,120,120,120,120,130,140,220,220,220,398,0,111.53258383274078,115.8148590551371,111.53258383274078,217.32029202394187,499.6884422110553
1736612687,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,220,220,220,406,0,111.53258383274078,115.83883309590038,111.53258383274078,217.32029202394187,499.69458128078816
1736612688,1,,Aggregated,8.600000,0.000000,110,120,120,120,120,120,130,140,540,540,540,410,0,111.53258383274078,117.0037774051108,111.53258383274078,537.428833078593,499.6829268292683
